Cluster	Motif 1	Motif 2	Number of genes in cluster with both motifs	Total number of genes with both motifs	Number of genes in cluster	Raw p-value	Adjusted p-value (BH)	Adjusted p-value (Bonf)	Adjusted p-value (Global Bonf)	Genes
Meso	M_002	M_122	3	670	154	0.749142	0.752315	1	1	AT4G01235;AT4G01484;AT4G01537;
Meso	M_002	M_123	6	782	154	0.301513	0.752315	1	1	AT4G01150;AT4G01403;AT4G01404;AT4G01426;AT4G01484;AT4G01497;
Meso	M_002	M_124	2	616	154	0.875274	0.875274	1	1	AT4G01176;AT4G01331;
Meso	M_002	M_125	3	652	154	0.732414	0.752315	1	1	AT4G01176;AT4G01431;AT4G01437;
Meso	M_002	M_126	8	728	154	0.0621844	0.746213	1	1	AT4G01403;AT4G01404;AT4G01426;AT4G01467;AT4G01480;AT4G01484;AT4G01488;AT4G01533;
Meso	M_002	M_127	4	798	154	0.683495	0.752315	1	1	AT4G01176;AT4G01210;AT4G01404;AT4G01475;
Meso	M_002	M_128	2	689	154	0.911568	0.911568	1	1	AT4G01403;AT4G01404;
Meso	M_002	M_129	9	799	154	0.0436436	0.61101	1	1	AT4G01049;AT4G01147;AT4G01176;AT4G01235;AT4G01273;AT4G01275;AT4G01488;AT4G01533;AT4G01537;
Meso	M_002	M_130	1	736	154	0.986973	0.986973	1	1	AT4G01484;
Meso	M_002	M_131	3	613	154	0.693215	0.752315	1	1	AT4G01426;AT4G01469;AT4G01475;
Meso	M_002	M_132	1	771	154	0.989435	0.989435	1	1	AT4G01488;
Meso	M_002	M_133	4	732	154	0.61664	0.752315	1	1	AT4G01176;AT4G01431;AT4G01484;AT4G01488;
Meso	M_002	M_134	5	659	154	0.33573	0.752315	1	1	AT4G01275;AT4G01467;AT4G01484;AT4G01488;AT4G01533;
Meso	M_002	M_135	2	641	154	0.889017	0.889017	1	1	AT4G01437;AT4G01480;
Meso	M_002	M_136	5	691	154	0.372497	0.752315	1	1	AT4G01273;AT4G01275;AT4G01331;AT4G01469;AT4G01533;
Meso	M_002	M_137	2	628	154	0.882054	0.882054	1	1	AT4G01273;AT4G01275;
Meso	M_002	M_138	2	608	154	0.870558	0.870558	1	1	AT4G01467;AT4G01533;
Meso	M_002	M_139	3	740	154	0.806409	0.806409	1	1	AT4G01403;AT4G01488;AT4G01497;
Meso	M_002	M_140	3	738	154	0.804937	0.804937	1	1	AT4G01273;AT4G01426;AT4G01497;
Meso	M_002	M_141	1	715	154	0.98523	0.98523	1	1	AT4G01426;
Meso	M_002	M_142	4	929	154	0.791025	0.791025	1	1	AT4G01273;AT4G01275;AT4G01404;AT4G01469;
Meso	M_002	M_143	2	795	154	0.947111	0.947111	1	1	AT4G01049;AT4G01431;
Meso	M_002	M_144	3	650	154	0.730503	0.752315	1	1	AT4G01177;AT4G01426;AT4G01469;
Meso	M_002	M_145	7	750	154	0.146614	0.752315	1	1	AT4G01049;AT4G01273;AT4G01404;AT4G01426;AT4G01469;AT4G01488;AT4G01537;
Meso	M_003	M_004	3	567	154	0.641677	0.752315	1	1	AT4G01049;AT4G01137;AT4G01332;
Meso	M_003	M_005	1	723	154	0.98592	0.98592	1	1	AT4G01488;
Meso	M_003	M_006	3	604	154	0.683586	0.752315	1	1	AT4G01056;AT4G01182;AT4G01347;
Meso	M_003	M_007	6	605	154	0.140589	0.752315	1	1	AT4G01037;AT4G01049;AT4G01146;AT4G01182;AT4G01246;AT4G01249;
Meso	M_003	M_008	2	620	154	0.877573	0.877573	1	1	AT4G01137;AT4G01249;
Meso	M_003	M_009	5	678	154	0.357537	0.752315	1	1	AT4G01049;AT4G01146;AT4G01182;AT4G01249;AT4G01265;
Meso	M_003	M_010	4	567	154	0.417826	0.752315	1	1	AT4G01137;AT4G01193;AT4G01249;AT4G01265;
Meso	M_003	M_011	3	659	154	0.739021	0.752315	1	1	AT4G01037;AT4G01056;AT4G01182;
Meso	M_003	M_012	3	640	154	0.720787	0.752315	1	1	AT4G01137;AT4G01302;AT4G01419;
Meso	M_003	M_013	1	690	154	0.982851	0.982851	1	1	AT4G01488;
Meso	M_003	M_014	5	610	154	0.280283	0.752315	1	1	AT4G01037;AT4G01049;AT4G01249;AT4G01265;AT4G01347;
Meso	M_003	M_015	10	617	154	0.00329899	0.101255	0.508044	1	AT4G01037;AT4G01056;AT4G01182;AT4G01246;AT4G01249;AT4G01302;AT4G01419;AT4G01441;AT4G01454;AT4G01488;
Meso	M_003	M_016	3	947	154	0.915587	0.915587	1	1	AT4G01137;AT4G01454;AT4G01489;
Meso	M_003	M_017	1	769	154	0.989308	0.989308	1	1	AT4G01489;
Meso	M_003	M_018	3	987	154	0.928759	0.928759	1	1	AT4G01037;AT4G01049;AT4G01249;
Meso	M_003	M_019	7	627	154	0.0732918	0.752315	1	1	AT4G01037;AT4G01056;AT4G01146;AT4G01249;AT4G01419;AT4G01441;AT4G01454;
Meso	M_003	M_020	3	700	154	0.775167	0.775167	1	1	AT4G01275;AT4G01419;AT4G01425;
Meso	M_003	M_021	4	789	154	0.674875	0.752315	1	1	AT4G01049;AT4G01182;AT4G01265;AT4G01275;
Meso	M_003	M_022	0	171	154	1	1	1	1	
Meso	M_003	M_023	5	659	154	0.33573	0.752315	1	1	AT4G01049;AT4G01265;AT4G01404;AT4G01425;AT4G01454;
Meso	M_003	M_024	4	736	154	0.620928	0.752315	1	1	AT4G01137;AT4G01348;AT4G01488;AT4G01489;
Meso	M_003	M_025	1	736	154	0.986973	0.986973	1	1	AT4G01425;
Meso	M_003	M_026	3	838	154	0.867897	0.867897	1	1	AT4G01037;AT4G01348;AT4G01454;
Meso	M_003	M_027	8	617	154	0.027797	0.444752	1	1	AT4G01037;AT4G01056;AT4G01146;AT4G01193;AT4G01249;AT4G01265;AT4G01275;AT4G01302;
Meso	M_003	M_028	4	773	154	0.65916	0.752315	1	1	AT4G01037;AT4G01182;AT4G01275;AT4G01348;
Meso	M_003	M_029	4	790	154	0.675841	0.752315	1	1	AT4G01137;AT4G01146;AT4G01348;AT4G01425;
Meso	M_003	M_030	3	956	154	0.918729	0.918729	1	1	AT4G01056;AT4G01454;AT4G01489;
Meso	M_003	M_031	6	700	154	0.221698	0.752315	1	1	AT4G01049;AT4G01137;AT4G01182;AT4G01249;AT4G01288;AT4G01347;
Meso	M_003	M_032	5	704	154	0.387462	0.752315	1	1	AT4G01056;AT4G01137;AT4G01146;AT4G01404;AT4G01488;
Meso	M_003	M_033	2	842	154	0.958094	0.958094	1	1	AT4G01056;AT4G01419;
Meso	M_003	M_034	6	633	154	0.16288	0.752315	1	1	AT4G01137;AT4G01146;AT4G01182;AT4G01193;AT4G01249;AT4G01265;
Meso	M_003	M_035	5	648	154	0.323161	0.752315	1	1	AT4G01137;AT4G01348;AT4G01441;AT4G01454;AT4G01488;
Meso	M_003	M_036	4	614	154	0.478072	0.752315	1	1	AT4G01049;AT4G01182;AT4G01275;AT4G01488;
Meso	M_003	M_037	4	601	154	0.461614	0.752315	1	1	AT4G01037;AT4G01146;AT4G01302;AT4G01488;
Meso	M_003	M_038	4	712	154	0.59476	0.752315	1	1	AT4G01056;AT4G01302;AT4G01347;AT4G01489;
Meso	M_003	M_039	3	697	154	0.772667	0.772667	1	1	AT4G01037;AT4G01193;AT4G01425;
Meso	M_003	M_040	2	662	154	0.899468	0.899468	1	1	AT4G01275;AT4G01302;
Meso	M_003	M_041	2	680	154	0.907693	0.907693	1	1	AT4G01137;AT4G01288;
Meso	M_003	M_042	3	630	154	0.710805	0.752315	1	1	AT4G01037;AT4G01182;AT4G01404;
Meso	M_003	M_043	0	798	154	1	1	1	1	
Meso	M_003	M_044	5	886	154	0.58716	0.752315	1	1	AT4G01037;AT4G01193;AT4G01249;AT4G01302;AT4G01454;
Meso	M_003	M_045	3	888	154	0.892133	0.892133	1	1	AT4G01049;AT4G01146;AT4G01193;
Meso	M_003	M_046	1	748	154	0.987876	0.987876	1	1	AT4G01182;
Meso	M_003	M_047	3	798	154	0.845205	0.845205	1	1	AT4G01056;AT4G01182;AT4G01419;
Meso	M_003	M_048	1	363	154	0.880638	0.880638	1	1	AT4G01441;
Meso	M_003	M_049	3	887	154	0.89169	0.89169	1	1	AT4G01037;AT4G01347;AT4G01348;
Meso	M_003	M_050	1	496	154	0.945622	0.945622	1	1	AT4G01137;
Meso	M_003	M_051	3	922	154	0.906274	0.906274	1	1	AT4G01056;AT4G01425;AT4G01488;
Meso	M_003	M_052	2	721	154	0.924149	0.924149	1	1	AT4G01056;AT4G01146;
Meso	M_003	M_053	4	705	154	0.586933	0.752315	1	1	AT4G01137;AT4G01182;AT4G01275;AT4G01425;
Meso	M_003	M_054	2	714	154	0.921549	0.921549	1	1	AT4G01193;AT4G01488;
Meso	M_003	M_055	2	809	154	0.95064	0.95064	1	1	AT4G01347;AT4G01488;
Meso	M_003	M_056	3	681	154	0.758951	0.758951	1	1	AT4G01193;AT4G01249;AT4G01488;
Meso	M_003	M_057	6	695	154	0.217075	0.752315	1	1	AT4G01182;AT4G01193;AT4G01265;AT4G01275;AT4G01404;AT4G01425;
Meso	M_003	M_058	3	749	154	0.812917	0.812917	1	1	AT4G01037;AT4G01193;AT4G01488;
Meso	M_003	M_059	3	656	154	0.736205	0.752315	1	1	AT4G01193;AT4G01249;AT4G01488;
Meso	M_003	M_060	5	548	154	0.213447	0.752315	1	1	AT4G01037;AT4G01193;AT4G01249;AT4G01332;AT4G01404;
Meso	M_003	M_061	2	550	154	0.831217	0.831217	1	1	AT4G01056;AT4G01347;
Meso	M_003	M_062	1	789	154	0.990515	0.990515	1	1	AT4G01302;
Meso	M_003	M_063	5	636	154	0.309516	0.752315	1	1	AT4G01056;AT4G01193;AT4G01265;AT4G01404;AT4G01454;
Meso	M_003	M_064	1	798	154	0.991014	0.991014	1	1	AT4G01489;
Meso	M_003	M_065	5	668	154	0.346048	0.752315	1	1	AT4G01037;AT4G01193;AT4G01249;AT4G01265;AT4G01425;
Meso	M_003	M_066	4	721	154	0.604696	0.752315	1	1	AT4G01049;AT4G01404;AT4G01419;AT4G01454;
Meso	M_003	M_067	5	593	154	0.26149	0.752315	1	1	AT4G01056;AT4G01265;AT4G01302;AT4G01488;AT4G01489;
Meso	M_003	M_068	0	721	154	1	1	1	1	
Meso	M_003	M_069	2	689	154	0.911568	0.911568	1	1	AT4G01146;AT4G01249;
Meso	M_003	M_070	7	657	154	0.0886155	0.752315	1	1	AT4G01037;AT4G01049;AT4G01146;AT4G01193;AT4G01249;AT4G01265;AT4G01302;
Meso	M_003	M_071	7	631	154	0.0752366	0.752315	1	1	AT4G01037;AT4G01146;AT4G01193;AT4G01249;AT4G01265;AT4G01302;AT4G01419;
Meso	M_003	M_072	7	694	154	0.109834	0.752315	1	1	AT4G01037;AT4G01137;AT4G01146;AT4G01246;AT4G01265;AT4G01275;AT4G01425;
Meso	M_003	M_073	3	715	154	0.787335	0.787335	1	1	AT4G01193;AT4G01249;AT4G01488;
Meso	M_003	M_074	2	609	154	0.871156	0.871156	1	1	AT4G01348;AT4G01419;
Meso	M_003	M_075	2	853	154	0.960332	0.960332	1	1	AT4G01049;AT4G01488;
Meso	M_003	M_076	1	822	154	0.992219	0.992219	1	1	AT4G01488;
Meso	M_003	M_077	2	628	154	0.882054	0.882054	1	1	AT4G01146;AT4G01302;
Meso	M_003	M_078	3	622	154	0.702625	0.752315	1	1	AT4G01056;AT4G01137;AT4G01182;
Meso	M_003	M_079	1	646	154	0.977704	0.977704	1	1	AT4G01488;
Meso	M_003	M_080	5	611	154	0.281397	0.752315	1	1	AT4G01037;AT4G01056;AT4G01146;AT4G01249;AT4G01488;
Meso	M_003	M_081	3	688	154	0.765031	0.765031	1	1	AT4G01146;AT4G01275;AT4G01347;
Meso	M_003	M_082	3	672	154	0.750949	0.752315	1	1	AT4G01137;AT4G01193;AT4G01419;
Meso	M_003	M_083	2	693	154	0.91324	0.91324	1	1	AT4G01049;AT4G01347;
Meso	M_003	M_084	3	662	154	0.741812	0.752315	1	1	AT4G01146;AT4G01347;AT4G01419;
Meso	M_003	M_085	3	945	154	0.914874	0.914874	1	1	AT4G01137;AT4G01347;AT4G01454;
Meso	M_003	M_086	0	197	154	1	1	1	1	
Meso	M_003	M_087	1	615	154	0.973181	0.973181	1	1	AT4G01049;
Meso	M_003	M_088	3	622	154	0.702625	0.752315	1	1	AT4G01037;AT4G01049;AT4G01265;
Meso	M_003	M_089	4	743	154	0.62836	0.752315	1	1	AT4G01193;AT4G01404;AT4G01419;AT4G01425;
Meso	M_003	M_090	3	795	154	0.843375	0.843375	1	1	AT4G01182;AT4G01249;AT4G01488;
Meso	M_003	M_091	3	614	154	0.694272	0.752315	1	1	AT4G01037;AT4G01193;AT4G01265;
Meso	M_003	M_092	5	659	154	0.33573	0.752315	1	1	AT4G01146;AT4G01193;AT4G01249;AT4G01265;AT4G01332;
Meso	M_003	M_093	3	646	154	0.726649	0.752315	1	1	AT4G01049;AT4G01265;AT4G01302;
Meso	M_003	M_094	7	671	154	0.0963461	0.752315	1	1	AT4G01037;AT4G01049;AT4G01193;AT4G01249;AT4G01265;AT4G01347;AT4G01404;
Meso	M_003	M_095	3	694	154	0.770145	0.770145	1	1	AT4G01049;AT4G01193;AT4G01246;
Meso	M_003	M_096	3	859	154	0.878605	0.878605	1	1	AT4G01049;AT4G01193;AT4G01302;
Meso	M_003	M_097	2	739	154	0.930469	0.930469	1	1	AT4G01137;AT4G01275;
Meso	M_003	M_098	4	713	154	0.595871	0.752315	1	1	AT4G01182;AT4G01193;AT4G01249;AT4G01275;
Meso	M_003	M_099	2	778	154	0.942505	0.942505	1	1	AT4G01275;AT4G01454;
Meso	M_003	M_100	4	699	154	0.580155	0.752315	1	1	AT4G01037;AT4G01049;AT4G01348;AT4G01488;
Meso	M_003	M_101	1	695	154	0.983356	0.983356	1	1	AT4G01049;
Meso	M_003	M_102	3	840	154	0.868951	0.868951	1	1	AT4G01332;AT4G01425;AT4G01454;
Meso	M_003	M_103	4	672	154	0.548906	0.752315	1	1	AT4G01037;AT4G01265;AT4G01348;AT4G01488;
Meso	M_003	M_104	5	667	154	0.3449	0.752315	1	1	AT4G01049;AT4G01275;AT4G01288;AT4G01302;AT4G01425;
Meso	M_003	M_105	3	550	154	0.621175	0.752315	1	1	AT4G01056;AT4G01265;AT4G01332;
Meso	M_003	M_106	7	528	154	0.034696	0.52044	1	1	AT4G01037;AT4G01049;AT4G01146;AT4G01182;AT4G01249;AT4G01275;AT4G01441;
Meso	M_003	M_107	3	654	154	0.734315	0.752315	1	1	AT4G01037;AT4G01332;AT4G01404;
Meso	M_003	M_108	1	777	154	0.989808	0.989808	1	1	AT4G01347;
Meso	M_003	M_109	6	682	154	0.205217	0.752315	1	1	AT4G01037;AT4G01137;AT4G01146;AT4G01288;AT4G01302;AT4G01419;
Meso	M_003	M_110	6	776	154	0.295467	0.752315	1	1	AT4G01137;AT4G01182;AT4G01288;AT4G01347;AT4G01419;AT4G01425;
Meso	M_003	M_111	5	734	154	0.421902	0.752315	1	1	AT4G01049;AT4G01146;AT4G01265;AT4G01302;AT4G01348;
Meso	M_003	M_112	6	651	154	0.17797	0.752315	1	1	AT4G01037;AT4G01049;AT4G01146;AT4G01249;AT4G01302;AT4G01425;
Meso	M_003	M_113	2	640	154	0.888495	0.888495	1	1	AT4G01182;AT4G01288;
Meso	M_003	M_114	6	752	154	0.271559	0.752315	1	1	AT4G01049;AT4G01146;AT4G01182;AT4G01288;AT4G01425;AT4G01441;
Meso	M_003	M_115	2	639	154	0.887971	0.887971	1	1	AT4G01049;AT4G01249;
Meso	M_003	M_116	4	760	154	0.646025	0.752315	1	1	AT4G01182;AT4G01288;AT4G01302;AT4G01441;
Meso	M_003	M_117	4	587	154	0.443701	0.752315	1	1	AT4G01037;AT4G01049;AT4G01137;AT4G01332;
Meso	M_003	M_118	3	956	154	0.918729	0.918729	1	1	AT4G01347;AT4G01419;AT4G01441;
Meso	M_003	M_119	6	1034	154	0.557284	0.752315	1	1	AT4G01137;AT4G01302;AT4G01347;AT4G01348;AT4G01488;AT4G01489;
Meso	M_003	M_120	3	790	154	0.840284	0.840284	1	1	AT4G01348;AT4G01441;AT4G01489;
Meso	M_003	M_121	2	756	154	0.935981	0.935981	1	1	AT4G01265;AT4G01288;
Meso	M_003	M_122	1	779	154	0.98993	0.98993	1	1	AT4G01288;
Meso	M_003	M_123	10	661	154	0.00532607	0.143804	0.820215	1	AT4G01037;AT4G01049;AT4G01182;AT4G01246;AT4G01249;AT4G01265;AT4G01288;AT4G01302;AT4G01404;AT4G01419;
Meso	M_003	M_124	3	597	154	0.675944	0.752315	1	1	AT4G01056;AT4G01137;AT4G01302;
Meso	M_003	M_125	3	678	154	0.756307	0.756307	1	1	AT4G01056;AT4G01302;AT4G01404;
Meso	M_003	M_126	12	638	154	0.00036018	0.018009	0.0554677	1	AT4G01037;AT4G01049;AT4G01056;AT4G01137;AT4G01146;AT4G01193;AT4G01246;AT4G01249;AT4G01348;AT4G01404;AT4G01454;AT4G01488;
Meso	M_003	M_127	5	677	154	0.356388	0.752315	1	1	AT4G01302;AT4G01347;AT4G01404;AT4G01454;AT4G01489;
Meso	M_003	M_128	3	1144	154	0.96426	0.96426	1	1	AT4G01037;AT4G01137;AT4G01404;
Meso	M_003	M_129	13	764	154	0.000529956	0.024378	0.0816132	1	AT4G01037;AT4G01049;AT4G01137;AT4G01193;AT4G01275;AT4G01302;AT4G01332;AT4G01348;AT4G01404;AT4G01419;AT4G01425;AT4G01454;AT4G01488;
Meso	M_003	M_130	4	899	154	0.769315	0.769315	1	1	AT4G01056;AT4G01137;AT4G01348;AT4G01489;
Meso	M_003	M_131	6	710	154	0.231043	0.752315	1	1	AT4G01049;AT4G01137;AT4G01265;AT4G01275;AT4G01404;AT4G01425;
Meso	M_003	M_132	2	751	154	0.934404	0.934404	1	1	AT4G01037;AT4G01488;
Meso	M_003	M_133	4	650	154	0.52259	0.752315	1	1	AT4G01049;AT4G01193;AT4G01249;AT4G01488;
Meso	M_003	M_134	9	892	154	0.0758622	0.752315	1	1	AT4G01049;AT4G01137;AT4G01193;AT4G01275;AT4G01302;AT4G01348;AT4G01404;AT4G01419;AT4G01488;
Meso	M_003	M_135	4	685	154	0.564102	0.752315	1	1	AT4G01037;AT4G01049;AT4G01265;AT4G01419;
Meso	M_003	M_136	9	722	154	0.0252299	0.428908	1	1	AT4G01049;AT4G01137;AT4G01146;AT4G01249;AT4G01265;AT4G01275;AT4G01347;AT4G01348;AT4G01425;
Meso	M_003	M_137	0	713	154	1	1	1	1	
Meso	M_003	M_138	4	591	154	0.448838	0.752315	1	1	AT4G01193;AT4G01249;AT4G01332;AT4G01488;
Meso	M_003	M_139	4	814	154	0.698425	0.752315	1	1	AT4G01056;AT4G01146;AT4G01347;AT4G01488;
Meso	M_003	M_140	1	813	154	0.991787	0.991787	1	1	AT4G01249;
Meso	M_003	M_141	2	626	154	0.880948	0.880948	1	1	AT4G01056;AT4G01347;
Meso	M_003	M_142	3	625	154	0.705712	0.752315	1	1	AT4G01249;AT4G01275;AT4G01404;
Meso	M_003	M_143	4	756	154	0.641918	0.752315	1	1	AT4G01049;AT4G01056;AT4G01288;AT4G01419;
Meso	M_003	M_144	3	948	154	0.915941	0.915941	1	1	AT4G01288;AT4G01347;AT4G01441;
Meso	M_003	M_145	5	589	154	0.257113	0.752315	1	1	AT4G01049;AT4G01056;AT4G01288;AT4G01404;AT4G01488;
Meso	M_004	M_005	3	543	154	0.612507	0.752315	1	1	AT4G01022;AT4G01295;AT4G01513;
Meso	M_004	M_006	3	527	154	0.592208	0.752315	1	1	AT4G01040;AT4G01349;AT4G01375;
Meso	M_004	M_007	6	1056	154	0.578021	0.752315	1	1	AT4G01049;AT4G01105;AT4G01239;AT4G01426;AT4G01513;AT4G01546;
Meso	M_004	M_008	1	560	154	0.962804	0.962804	1	1	AT4G01137;
Meso	M_004	M_009	2	780	154	0.943066	0.943066	1	1	AT4G01049;AT4G01375;
Meso	M_004	M_010	1	621	154	0.974122	0.974122	1	1	AT4G01137;
Meso	M_004	M_011	5	830	154	0.528846	0.752315	1	1	AT4G01022;AT4G01067;AT4G01210;AT4G01235;AT4G01513;
Meso	M_004	M_012	8	744	154	0.0686871	0.752315	1	1	AT4G01108;AT4G01137;AT4G01216;AT4G01295;AT4G01365;AT4G01408;AT4G01486;AT4G01513;
Meso	M_004	M_013	2	625	154	0.880392	0.880392	1	1	AT4G01365;AT4G01486;
Meso	M_004	M_014	4	465	154	0.284298	0.752315	1	1	AT4G01040;AT4G01365;AT4G01426;AT4G01513;
Meso	M_004	M_015	9	680	154	0.017948	0.341012	1	1	AT4G01020;AT4G01022;AT4G01040;AT4G01216;AT4G01295;AT4G01314;AT4G01320;AT4G01339;AT4G01426;
Meso	M_004	M_016	2	500	154	0.789049	0.789049	1	1	AT4G01067;AT4G01137;
Meso	M_004	M_017	4	648	154	0.520162	0.752315	1	1	AT4G01108;AT4G01221;AT4G01426;AT4G01486;
Meso	M_004	M_018	10	877	154	0.032092	0.485593	1	1	AT4G01040;AT4G01049;AT4G01055;AT4G01105;AT4G01108;AT4G01235;AT4G01387;AT4G01408;AT4G01474;AT4G01513;
Meso	M_004	M_019	2	637	154	0.886916	0.886916	1	1	AT4G01067;AT4G01109;
Meso	M_004	M_020	5	715	154	0.400113	0.752315	1	1	AT4G01067;AT4G01173;AT4G01239;AT4G01279;AT4G01546;
Meso	M_004	M_021	3	584	154	0.661396	0.752315	1	1	AT4G01049;AT4G01067;AT4G01320;
Meso	M_004	M_022	3	573	154	0.648727	0.752315	1	1	AT4G01020;AT4G01137;AT4G01314;
Meso	M_004	M_023	4	783	154	0.669041	0.752315	1	1	AT4G01040;AT4G01049;AT4G01314;AT4G01474;
Meso	M_004	M_024	8	661	154	0.0392621	0.54967	1	1	AT4G01040;AT4G01137;AT4G01173;AT4G01210;AT4G01235;AT4G01314;AT4G01320;AT4G01474;
Meso	M_004	M_025	6	777	154	0.296473	0.752315	1	1	AT4G01173;AT4G01216;AT4G01235;AT4G01349;AT4G01387;AT4G01426;
Meso	M_004	M_026	4	696	154	0.576743	0.752315	1	1	AT4G01295;AT4G01365;AT4G01387;AT4G01426;
Meso	M_004	M_027	8	1112	154	0.317647	0.752315	1	1	AT4G01040;AT4G01105;AT4G01109;AT4G01210;AT4G01216;AT4G01260;AT4G01375;AT4G01426;
Meso	M_004	M_028	1	696	154	0.983455	0.983455	1	1	AT4G01235;
Meso	M_004	M_029	4	719	154	0.6025	0.752315	1	1	AT4G01109;AT4G01137;AT4G01339;AT4G01349;
Meso	M_004	M_030	5	570	154	0.236587	0.752315	1	1	AT4G01108;AT4G01137;AT4G01279;AT4G01349;AT4G01486;
Meso	M_004	M_031	5	644	154	0.318604	0.752315	1	1	AT4G01137;AT4G01279;AT4G01375;AT4G01480;AT4G01546;
Meso	M_004	M_032	3	621	154	0.70159	0.752315	1	1	AT4G01137;AT4G01314;AT4G01546;
Meso	M_004	M_033	5	746	154	0.435598	0.752315	1	1	AT4G01067;AT4G01109;AT4G01221;AT4G01375;AT4G01474;
Meso	M_004	M_034	5	783	154	0.477344	0.752315	1	1	AT4G01137;AT4G01216;AT4G01260;AT4G01295;AT4G01375;
Meso	M_004	M_035	3	406	154	0.41927	0.752315	1	1	AT4G01022;AT4G01295;AT4G01513;
Meso	M_004	M_036	3	605	154	0.684667	0.752315	1	1	AT4G01040;AT4G01216;AT4G01295;
Meso	M_004	M_037	4	919	154	0.783975	0.783975	1	1	AT4G01067;AT4G01365;AT4G01375;AT4G01426;
Meso	M_004	M_038	11	861	154	0.0118781	0.261318	1	1	AT4G01020;AT4G01040;AT4G01108;AT4G01173;AT4G01221;AT4G01239;AT4G01279;AT4G01375;AT4G01387;AT4G01513;AT4G01546;
Meso	M_004	M_039	1	613	154	0.97286	0.97286	1	1	AT4G01235;
Meso	M_004	M_040	2	864	154	0.962455	0.962455	1	1	AT4G01349;AT4G01480;
Meso	M_004	M_041	2	720	154	0.923783	0.923783	1	1	AT4G01108;AT4G01137;
Meso	M_004	M_042	2	775	154	0.941654	0.941654	1	1	AT4G01173;AT4G01295;
Meso	M_004	M_043	4	720	154	0.603599	0.752315	1	1	AT4G01022;AT4G01109;AT4G01295;AT4G01365;
Meso	M_004	M_044	4	671	154	0.547726	0.752315	1	1	AT4G01108;AT4G01173;AT4G01314;AT4G01387;
Meso	M_004	M_045	3	532	154	0.598624	0.752315	1	1	AT4G01020;AT4G01486;AT4G01513;
Meso	M_004	M_046	0	638	154	1	1	1	1	
Meso	M_004	M_047	1	692	154	0.983055	0.983055	1	1	AT4G01109;
Meso	M_004	M_048	3	566	154	0.640493	0.752315	1	1	AT4G01022;AT4G01314;AT4G01349;
Meso	M_004	M_049	4	563	154	0.412618	0.752315	1	1	AT4G01108;AT4G01235;AT4G01349;AT4G01546;
Meso	M_004	M_050	5	584	154	0.251667	0.752315	1	1	AT4G01022;AT4G01173;AT4G01235;AT4G01349;AT4G01474;
Meso	M_004	M_051	6	667	154	0.191843	0.752315	1	1	AT4G01210;AT4G01295;AT4G01314;AT4G01387;AT4G01486;AT4G01513;
Meso	M_004	M_052	2	701	154	0.916498	0.916498	1	1	AT4G01216;AT4G01320;
Meso	M_004	M_053	3	604	154	0.683586	0.752315	1	1	AT4G01108;AT4G01137;AT4G01546;
Meso	M_004	M_054	2	603	154	0.867528	0.867528	1	1	AT4G01216;AT4G01349;
Meso	M_004	M_055	2	662	154	0.899468	0.899468	1	1	AT4G01239;AT4G01295;
Meso	M_004	M_056	3	1266	154	0.979567	0.979567	1	1	AT4G01216;AT4G01239;AT4G01295;
Meso	M_004	M_057	3	795	154	0.843375	0.843375	1	1	AT4G01109;AT4G01239;AT4G01375;
Meso	M_004	M_058	2	612	154	0.872936	0.872936	1	1	AT4G01295;AT4G01375;
Meso	M_004	M_059	1	625	154	0.974732	0.974732	1	1	AT4G01040;
Meso	M_004	M_060	7	709	154	0.119149	0.752315	1	1	AT4G01040;AT4G01216;AT4G01295;AT4G01314;AT4G01375;AT4G01426;AT4G01546;
Meso	M_004	M_061	3	426	154	0.449848	0.752315	1	1	AT4G01067;AT4G01426;AT4G01486;
Meso	M_004	M_062	1	542	154	0.958607	0.958607	1	1	AT4G01486;
Meso	M_004	M_063	5	832	154	0.530991	0.752315	1	1	AT4G01109;AT4G01239;AT4G01365;AT4G01387;AT4G01480;
Meso	M_004	M_064	4	682	154	0.56062	0.752315	1	1	AT4G01067;AT4G01108;AT4G01109;AT4G01314;
Meso	M_004	M_065	3	637	154	0.717821	0.752315	1	1	AT4G01105;AT4G01375;AT4G01426;
Meso	M_004	M_066	6	613	154	0.146805	0.752315	1	1	AT4G01049;AT4G01067;AT4G01109;AT4G01216;AT4G01320;AT4G01375;
Meso	M_004	M_067	6	628	154	0.158791	0.752315	1	1	AT4G01067;AT4G01235;AT4G01295;AT4G01365;AT4G01408;AT4G01426;
Meso	M_004	M_068	3	527	154	0.592208	0.752315	1	1	AT4G01375;AT4G01408;AT4G01486;
Meso	M_004	M_069	5	691	154	0.372497	0.752315	1	1	AT4G01067;AT4G01173;AT4G01221;AT4G01408;AT4G01546;
Meso	M_004	M_070	11	1128	154	0.0643194	0.752315	1	1	AT4G01049;AT4G01109;AT4G01216;AT4G01239;AT4G01260;AT4G01295;AT4G01314;AT4G01375;AT4G01387;AT4G01426;AT4G01480;
Meso	M_004	M_071	5	852	154	0.552196	0.752315	1	1	AT4G01109;AT4G01239;AT4G01295;AT4G01375;AT4G01426;
Meso	M_004	M_072	2	713	154	0.921171	0.921171	1	1	AT4G01137;AT4G01375;
Meso	M_004	M_073	2	577	154	0.850707	0.850707	1	1	AT4G01040;AT4G01375;
